x,y_wifi,y_aprs,y_lora,y_midband5g
64.0,153.05094007509496,0.009600000000000001,0.04908694600297104,993.081797889318
65.0,146.96938456699073,0.009600000000000001,0.04907019578545227,992.5894759663051
66.0,141.12948270296081,0.009600000000000001,0.049053451283705404,992.0973981126895
67.0,135.52163225482258,0.009600000000000001,0.049036712495780024,991.6055642074734
68.0,130.13661254372397,0.009600000000000001,0.04901997941972639,991.1139741297189
69.0,124.96556927908937,0.009600000000000001,0.049003252053595354,990.6226277585483
70.0,120.00000000000006,0.009600000000000001,0.04898653039543852,990.1315249731437
71.0,115.23174009506619,0.009600000000000001,0.04896981444330812,989.6406656527467
72.0,110.65294937780732,0.009600000000000001,0.04895310419525705,989.1500496766596
73.0,106.2560991954667,0.009600000000000001,0.048936399649338894,988.6596769242454
74.0,102.0339600500632,0.009600000000000001,0.04891970080360784,988.1695472749224
75.0,97.97958971132721,0.009600000000000001,0.048903007656118824,987.6796606081733
76.0,94.08632180197392,0.009600000000000001,0.04888632020492737,987.1900168035394
77.0,90.34775483654846,0.009600000000000001,0.04886963844808974,986.700615740621
78.0,86.75774169581588,0.009600000000000001,0.048852962383662754,986.2114572990789
79.0,83.31037951939282,0.009600000000000001,0.04883629200970401,985.722541358633
80.0,79.99999999999994,0.009600000000000001,0.04881962732427169,985.2338677990629
81.0,74.64263932294448,0.009600000000000001,0.04880296832542468,984.7454365002079
82.0,69.64404506368989,0.009600000000000001,0.048786315011222534,984.2572473419688
83.0,64.98019170849885,0.009600000000000001,0.0487696673797254,983.7693002043003
84.0,60.628662660415884,0.009600000000000001,0.048753025428994165,983.2815949672221
85.0,56.56854249492371,0.009600000000000001,0.04873638915709034,982.7941315108117
86.0,52.78031643091574,0.009600000000000001,0.04871975856207611,982.3069097152057
87.0,49.245776533796665,0.009600000000000001,0.04870313364201434,981.8199294606007
88.0,45.94793419988137,0.009600000000000001,0.0486865143949685,981.333190627252
89.0,42.87093850145166,0.009600000000000001,0.048669900819002763,980.8466930954748
90.0,39.99999999999997,0.009600000000000001,0.04865329291218196,980.3604367456435
91.0,22.318139695073967,0.009600000000000001,0.0486366906725716,979.8744214581934
92.0,12.452483986220892,0.009600000000000001,0.048620094098237775,979.3886471136141
93.0,6.947906928878739,0.009600000000000001,0.04860350318724732,978.9031135924592
94.0,3.8766089356772038,0.009600000000000001,0.0485869179376677,978.4178207753404
95.0,2.162967494240397,0.009600000000000001,0.04857033834756704,977.9327685429281
96.0,1.2068352673090308,0.009600000000000001,0.04855376441501415,977.4479567759522
97.0,0.6733579521186224,0.009600000000000001,0.048537196138078414,976.9633853552015
98.0,0.3757024210043088,0.009600000000000001,0.04852063351482998,976.4790541615238
99.0,0.20962447789379132,0.009600000000000001,0.048504076543339575,975.9949630758264
100.0,0.11696070952851456,0.009600000000000001,0.048487525221678665,975.511111979077
101.0,0.06525863635230895,0.009600000000000001,0.04847097954791928,975.0275007522971
102.0,0.03641128406052155,0.009600000000000001,0.04845443952013417,974.5441292765727
103.0,0.020315803103493513,0.009600000000000001,0.048437905136396724,974.0609974330467
104.0,0.011335273292034632,0.009600000000000001,0.048421376394781,973.5781051029211
105.0,0.006324555320336751,0.009600000000000001,0.04840485329336172,973.0954521674568
106.0,0.003528807728712475,0.009600000000000001,0.04838833583021421,972.6130385079733
107.0,0.0019689105961615432,0.009600000000000001,0.04837182400341451,972.1308640058494
108.0,0.001098560543306116,0.009600000000000001,0.0483553178110393,971.6489285425223
109.0,6.129456917250566E-4,0.009600000000000001,0.0483388172511659,971.1672319994898
110.0,3.419951893353392E-4,0.009600000000000001,0.04832232232187234,970.6857742583035
111.0,1.9081741026573436E-4,0.009600000000000001,0.048305833021237206,970.2045552005784
112.0,1.0646724046407259E-4,0.009600000000000001,0.04828934934733984,969.7235747079873
113.0,5.940376864065492E-5,0.009600000000000001,0.04827287129826017,969.2428326622606
114.0,3.314454017339979E-5,0.009600000000000001,0.04825639887207885,968.7623289451882
115.0,1.84931119429732E-5,0.009600000000000001,0.0482399320668771,968.2820634386184
116.0,1.0318296393497922E-5,0.009600000000000001,0.04822347088073686,967.8020360244574
117.0,5.757129508131617E-6,0.009600000000000001,0.0482070153117407,967.3222465846711
118.0,3.212210515127844E-6,0.009600000000000001,0.04819056535797187,966.8426950012847
119.0,1.7922640751652193E-6,0.009600000000000001,0.04817412101751426,966.3633811563773
120.0,9.999999999999985E-7,0.009600000000000001,0.04815768228845236,965.884304932091
121.0,0.0,0.009600000000000001,0.04814124916887139,965.4054662106254
122.0,0.0,0.009600000000000001,0.0481248216568572,964.9268648742379
123.0,0.0,0.009600000000000001,0.04810839975049628,964.4485008052444
124.0,0.0,0.009600000000000001,0.048091983447875804,963.9703738860194
125.0,0.0,0.009600000000000001,0.04807557274708354,963.4924839989952
126.0,0.0,0.009600000000000001,0.048059167646207955,963.014831026663
127.0,0.0,0.009600000000000001,0.04804276814333817,962.5374148515735
128.0,0.0,0.009600000000000001,0.04802637423656395,962.0602353563308
129.0,0.0,0.009600000000000001,0.048009985923975686,961.5832924236021
130.0,0.0,0.009600000000000001,0.04799360320366444,961.1065859361112
131.0,0.0,0.009600000000000001,0.04797722607372194,960.6301157766397
132.0,0.0,0.009600000000000001,0.04796085453224057,960.1538818280281
133.0,0.0,0.009600000000000001,0.047944488577313336,959.6778839731742
134.0,0.0,0.009600000000000001,0.047928128207033883,959.202122095034
135.0,0.0,0.009600000000000001,0.047911773419496546,958.7265960766218
136.0,0.0,0.009600000000000001,0.0478954242127963,958.2513058010117
137.0,0.0,0.009600000000000001,0.04787908058502878,957.7762511513298
138.0,0.0,0.009600000000000001,0.047862742534290216,957.3014320107666
139.0,0.0,0.009600000000000001,0.047846410058677534,956.8268482625675
140.0,0.0,0.009600000000000001,0.047830083156288325,956.3524997900367
141.0,0.0,0.009600000000000001,0.0478137618252208,955.8783864765358
142.0,0.0,0.009600000000000001,0.04779744606357382,955.4045082054841
143.0,0.0,0.009600000000000001,0.0477811358694469,954.9308648603593
144.0,0.0,0.009600000000000001,0.0477648312409402,954.4574563246963
145.0,0.0,0.009600000000000001,0.047748532176154525,953.9842824820896
146.0,0.0,0.009600000000000001,0.04773223867319135,953.5113432161862
147.0,0.0,0.009600000000000001,0.047715950730152806,953.0386384106964
148.0,0.0,0.009600000000000001,0.047699668345141596,952.5661679493858
149.0,0.0,0.009600000000000001,0.047683391516261144,952.0939317160779
150.0,0.0,0.009600000000000001,0.047667120241615506,951.6219295946539
151.0,0.0,0.009600000000000001,0.0476508545193094,951.1501614690525
152.0,0.0,0.009600000000000001,0.047634594347448114,950.6786272232696
153.0,0.0,0.009600000000000001,0.04761833972413768,950.207326741359
154.0,0.0,0.009600000000000001,0.047602090647484725,949.7362599074337
155.0,0.0,0.009600000000000001,0.04758584711559652,949.2654266056588
156.0,0.0,0.009600000000000001,0.047569609126581036,948.7948267202623
157.0,0.0,0.009600000000000001,0.04755337667854679,948.3244601355274
158.0,0.0,0.009600000000000001,0.047537149769603035,947.854326735795
159.0,0.0,0.009600000000000001,0.04752092839785961,947.3844264054633
160.0,0.0,0.009600000000000001,0.047504712561427076,946.9147590289876
161.0,0.0,0.009600000000000001,0.04748850225841653,946.4453244908808
162.0,0.0,0.009600000000000001,0.0474722974869398,945.9761226757129
163.0,0.0,0.009600000000000001,0.04745609824510932,945.5071534681127
164.0,0.0,0.009600000000000001,0.04743990453103818,945.0384167527613
165.0,0.0,0.009600000000000001,0.04742371634284013,944.5699124144021
166.0,0.0,0.009600000000000001,0.04740753367862951,944.1016403378337
167.0,0.0,0.009600000000000001,0.04739135653652135,943.6336004079118
168.0,0.0,0.009600000000000001,0.04737518491463132,943.1657925095495
169.0,0.0,0.009600000000000001,0.04735901881107573,942.6982165277168
170.0,0.0,0.009600000000000001,0.04734285822397153,942.2308723474408
171.0,0.0,0.009600000000000001,0.04732670315143629,941.7637598538051
172.0,0.0,0.009600000000000001,0.04731055359158825,941.2968789319527
173.0,0.0,0.009600000000000001,0.047294409542546274,940.8302294670781
174.0,0.0,0.009600000000000001,0.04727827100242992,940.3638113444377
175.0,0.0,0.009600000000000001,0.0472621379693593,939.8976244493433
176.0,0.0,0.009600000000000001,0.04724601044145521,939.4316686671633
177.0,0.0,0.009600000000000001,0.04722988841683913,938.9659438833235
178.0,0.0,0.009600000000000001,0.047213771893633114,938.5004499833055
179.0,0.0,0.009600000000000001,0.04719766086995992,938.0351868526487
180.0,0.0,0.009600000000000001,0.04718155534394286,937.5701543769488
181.0,0.0,0.009600000000000001,0.04716545531370596,937.1053524418597
182.0,0.0,0.009600000000000001,0.04714936077737387,936.6407809330874
183.0,0.0,0.009600000000000001,0.04713327173307186,936.1764397363991
184.0,0.0,0.009600000000000001,0.04711718817892589,935.7123287376173
185.0,0.0,0.009600000000000001,0.04710111011306248,935.2484478226211
186.0,0.0,0.009600000000000001,0.047085037533608834,934.7847968773461
187.0,0.0,0.009600000000000001,0.04706897043869281,934.3213757877842
188.0,0.0,0.009600000000000001,0.04705290882644291,933.8581844399844
189.0,0.0,0.009600000000000001,0.0470368526949882,933.3952227200515
190.0,0.0,0.009600000000000001,0.047020802042458475,932.9324905141491
191.0,0.0,0.009600000000000001,0.04700475686698412,932.4699877084918
192.0,0.0,0.009600000000000001,0.04698871716669616,932.0077141893555
193.0,0.0,0.009600000000000001,0.0469726829397263,931.5456698430712
194.0,0.0,0.009600000000000001,0.046956654184206796,931.0838545560262
195.0,0.0,0.009600000000000001,0.04694063089827063,930.6222682146638
196.0,0.0,0.009600000000000001,0.046924613080051365,930.160910705484
197.0,0.0,0.009600000000000001,0.046908600727683256,929.6997819150426
198.0,0.0,0.009600000000000001,0.04689259383930111,929.2388817299523
199.0,0.0,0.009600000000000001,0.04687659241304046,928.778210036883
200.0,0.0,0.009600000000000001,0.046860596447037405,928.3177667225563
201.0,0.0,0.009600000000000001,0.046844605939428734,927.8575516737543
202.0,0.0,0.009600000000000001,0.04682862088835185,927.3975647773144
203.0,0.0,0.009600000000000001,0.04681264129194476,926.9378059201297
204.0,0.0,0.009600000000000001,0.04679666714834617,926.4782749891491
205.0,0.0,0.009600000000000001,0.04678069845569536,926.0189718713779
206.0,0.0,0.009600000000000001,0.046764735212132286,925.5598964538774
207.0,0.0,0.009600000000000001,0.04674877741579755,925.1010486237649
208.0,0.0,0.009600000000000001,0.04673282506483231,924.6424282682151
209.0,0.0,0.009600000000000001,0.04671687815737844,924.1840352744538
210.0,0.0,0.009600000000000001,0.04670093669157842,923.7258695297678
211.0,0.0,0.009600000000000001,0.04668500066557538,923.2679309214979
212.0,0.0,0.009600000000000001,0.046669070077513024,922.8102193370407
213.0,0.0,0.009600000000000001,0.04665314492553576,922.3527346638491
214.0,0.0,0.009600000000000001,0.0466372252077886,921.8954767894313
215.0,0.0,0.009600000000000001,0.0466213109224172,921.4384456013514
216.0,0.0,0.009600000000000001,0.04660540206756784,920.9816409872294
217.0,0.0,0.009600000000000001,0.046589498641387395,920.5250628347425
218.0,0.0,0.009600000000000001,0.04657360064202344,920.0687110316185
219.0,0.0,0.009600000000000001,0.04655770806762415,919.6125854656462
220.0,0.0,0.009600000000000001,0.046541820916338336,919.156686024668
221.0,0.0,0.009600000000000001,0.046525939186315445,918.7010125965822
222.0,0.0,0.009600000000000001,0.04651006287570552,918.2455650693427
223.0,0.0,0.009600000000000001,0.04649419198265929,917.7903433309583
224.0,0.0,0.009600000000000001,0.046478326505328064,917.3353472694942
225.0,0.0,0.009600000000000001,0.04646246644186385,916.8805767730705
226.0,0.0,0.009600000000000001,0.046446611790419194,916.4260317298648
227.0,0.0,0.009600000000000001,0.046430762549147346,915.9717120281048
228.0,0.0,0.009600000000000001,0.04641491871620216,915.5176175560789
229.0,0.0,0.009600000000000001,0.046399080289738125,915.0637482021291
230.0,0.0,0.009600000000000001,0.04638324726791036,914.6101038546526
231.0,0.0,0.009600000000000001,0.04636741964887459,914.1566844021022
232.0,0.0,0.009600000000000001,0.04635159743078721,913.7034897329859
233.0,0.0,0.009600000000000001,0.04633578061180521,913.2505197358668
234.0,0.0,0.009600000000000001,0.04631996919008626,912.7977742993635
235.0,0.0,0.009600000000000001,0.04630416316378856,912.3452533121513
236.0,0.0,0.009600000000000001,0.046288362531071034,911.892956662956
237.0,0.0,0.009600000000000001,0.0462725672900932,911.4408842405629
238.0,0.0,0.009600000000000001,0.0462567774390152,910.9890359338116
239.0,0.0,0.009600000000000001,0.04624099297599782,910.5374116315961
240.0,0.0,0.009600000000000001,0.046225213899202436,910.086011222866
241.0,0.0,0.009600000000000001,0.04620944020679109,909.6348345966258
242.0,0.0,0.009600000000000001,0.04619367189692644,909.1838816419346
243.0,0.0,0.009600000000000001,0.04617790896777178,908.7331522479072
244.0,0.0,0.009600000000000001,0.046162151417491,908.2826463037146
245.0,0.0,0.009600000000000001,0.04614639924424863,907.832363698578
246.0,0.0,0.009600000000000001,0.046130652446209855,907.382304321778
247.0,0.0,0.009600000000000001,0.04611491102154046,906.932468062649
248.0,0.0,0.009600000000000001,0.04609917496840686,906.4828548105802
249.0,0.0,0.009600000000000001,0.04608344428497608,906.0334644550153
250.0,0.0,0.009600000000000001,0.0460677189694158,905.5842968854529
251.0,0.0,0.009600000000000001,0.046051999019894305,905.1353519914467
252.0,0.0,0.009600000000000001,0.04603628443458051,904.6866296626049
253.0,0.0,0.009600000000000001,0.046020575211643974,904.2381297885919
254.0,0.0,0.009600000000000001,0.046004871349254836,903.7898522591223
255.0,0.0,0.009600000000000001,0.045989172845583896,903.3417969639698
256.0,0.0,0.009600000000000001,0.04597347969880256,902.8939637929618
257.0,0.0,0.009600000000000001,0.045957791907082886,902.4463526359796
258.0,0.0,0.009600000000000001,0.045942109468597545,901.9989633829592
259.0,0.0,0.009600000000000001,0.045926432381519784,901.5517959238919
260.0,0.0,0.009600000000000001,0.045910760644023524,901.1048501488224
261.0,0.0,0.009600000000000001,0.04589509425428331,900.6581259478507
262.0,0.0,0.009600000000000001,0.0458794332104743,900.211623211133
263.0,0.0,0.009600000000000001,0.04586377751077226,899.7653418288744
264.0,0.0,0.009600000000000001,0.04584812715335358,899.3192816913399
265.0,0.0,0.009600000000000001,0.04583248213639529,898.8734426888469
266.0,0.0,0.009600000000000001,0.045816842458075054,898.4278247117676
267.0,0.0,0.009600000000000001,0.04580120811657113,897.9824276505282
268.0,0.0,0.009600000000000001,0.04578557911006238,897.537251395609
269.0,0.0,0.009600000000000001,0.045769955436728335,897.0922958375453
270.0,0.0,0.009600000000000001,0.045754337094749124,896.6475608669261
271.0,0.0,0.009600000000000001,0.04573872408230552,896.2030463743964
272.0,0.0,0.009600000000000001,0.045723116397578846,895.7587522506507
273.0,0.0,0.009600000000000001,0.04570751403875112,895.3146783864423
274.0,0.0,0.009600000000000001,0.04569191700400496,894.8708246725773
275.0,0.0,0.009600000000000001,0.045676325291523594,894.4271909999159
276.0,0.0,0.009600000000000001,0.045660738899490905,893.983777259372
277.0,0.0,0.009600000000000001,0.045645157826091305,893.5405833419143
278.0,0.0,0.009600000000000001,0.04562958206950993,893.0976091385646
279.0,0.0,0.009600000000000001,0.04561401162793248,892.6548545403998
280.0,0.0,0.009600000000000001,0.0455984464995453,892.2123194385516
281.0,0.0,0.009600000000000001,0.045582886682535316,891.7700037242013
282.0,0.0,0.009600000000000001,0.04556733217509011,891.3279072885886
283.0,0.0,0.009600000000000001,0.045551782975397866,890.8860300230058
284.0,0.0,0.009600000000000001,0.04553623908164739,890.4443718187989
285.0,0.0,0.009600000000000001,0.04552070049202812,890.0029325673681
286.0,0.0,0.009600000000000001,0.045505167204730065,889.5617121601672
287.0,0.0,0.009600000000000001,0.045489639217943904,889.1207104887035
288.0,0.0,0.009600000000000001,0.04547411652986091,888.6799274445385
289.0,0.0,0.009600000000000001,0.04545859913867298,888.2393629192893
290.0,0.0,0.009600000000000001,0.04544308704257263,887.7990168046213
291.0,0.0,0.009600000000000001,0.04542758023975298,887.3588889922586
292.0,0.0,0.009600000000000001,0.04541207872840776,886.9189793739777
293.0,0.0,0.009600000000000001,0.04539658250673134,886.4792878416083
294.0,0.0,0.009600000000000001,0.045381091572918725,886.0398142870342
295.0,0.0,0.009600000000000001,0.04536560592516546,885.6005586021925
296.0,0.0,0.009600000000000001,0.04535012556166778,885.1615206790736
297.0,0.0,0.009600000000000001,0.04533465048062249,884.7227004097223
298.0,0.0,0.009600000000000001,0.045319180680227056,884.2840976862376
299.0,0.0,0.009600000000000001,0.04530371615867953,883.8457124007679
300.0,0.0,0.009600000000000001,0.045288256914178544,883.4075444455191
301.0,0.0,0.009600000000000001,0.04527280294492341,882.9695937127499
302.0,0.0,0.009600000000000001,0.04525735424911402,882.5318600947714
303.0,0.0,0.009600000000000001,0.045241910824950896,882.0943434839489
304.0,0.0,0.009600000000000001,0.04522647267063516,881.6570437727008
305.0,0.0,0.009600000000000001,0.04521103978436854,881.2199608534986
306.0,0.0,0.009600000000000001,0.045195612164353395,880.7830946188674
307.0,0.0,0.009600000000000001,0.04518018980879269,880.346444961387
308.0,0.0,0.009600000000000001,0.045164772715890034,879.9100117736857
309.0,0.0,0.009600000000000001,0.045149360883849576,879.47379494845
310.0,0.0,0.009600000000000001,0.045133954310876134,879.0377943784176
311.0,0.0,0.009600000000000001,0.04511855299517514,878.6020099563799
312.0,0.0,0.009600000000000001,0.04510315693495263,878.166441575181
313.0,0.0,0.009600000000000001,0.045087766128415245,877.7310891277185
314.0,0.0,0.009600000000000001,0.04507238057377022,877.2959525069425
315.0,0.0,0.009600000000000001,0.045057000269225427,876.8610316058571
316.0,0.0,0.009600000000000001,0.04504162521298935,876.4263263175201
317.0,0.0,0.009600000000000001,0.045026255403271105,875.991836535038
318.0,0.0,0.009600000000000001,0.04501089083828035,875.5575621515752
319.0,0.0,0.009600000000000001,0.04499553151622741,875.1235030603473
320.0,0.0,0.009600000000000001,0.04498017743532322,874.6896591546225
321.0,0.0,0.009600000000000001,0.0449648285937793,874.2560303277226
322.0,0.0,0.009600000000000001,0.044949484989807824,873.8226164730215
323.0,0.0,0.009600000000000001,0.0449341466216215,873.3894174839469
324.0,0.0,0.009600000000000001,0.044918813487433706,872.9564332539784
325.0,0.0,0.009600000000000001,0.044903485585458425,872.5236636766506
326.0,0.0,0.009600000000000001,0.044888162913910234,872.0911086455459
327.0,0.0,0.009600000000000001,0.04487284547100435,871.6587680543042
328.0,0.0,0.009600000000000001,0.04485753325495652,871.2266417966166
329.0,0.0,0.009600000000000001,0.04484222626398319,870.7947297662271
330.0,0.0,0.009600000000000001,0.044826924496301365,870.3630318569318
331.0,0.0,0.009600000000000001,0.044811627950128705,869.93154796258
332.0,0.0,0.009600000000000001,0.044796336623683396,869.5002779770734
333.0,0.0,0.009600000000000001,0.0447810505151843,869.0692217943666
334.0,0.0,0.009600000000000001,0.044765769622850865,868.6383793084676
335.0,0.0,0.009600000000000001,0.044750493944903165,868.2077504134331
336.0,0.0,0.009600000000000001,0.04473522347956187,867.7773350033766
337.0,0.0,0.009600000000000001,0.044719958225048206,867.3471329724624
338.0,0.0,0.009600000000000001,0.0447046981795841,866.9171442149077
339.0,0.0,0.009600000000000001,0.044689443341392014,866.4873686249816
340.0,0.0,0.009600000000000001,0.04467419370869505,866.057806097006
341.0,0.0,0.009600000000000001,0.04465894927971693,865.6284565253552
342.0,0.0,0.009600000000000001,0.04464371005268191,865.1993198044557
343.0,0.0,0.009600000000000001,0.04462847602581493,864.770395828788
344.0,0.0,0.009600000000000001,0.0446132471973415,864.34168449288
345.0,0.0,0.009600000000000001,0.04459802356548777,863.9131856913168
346.0,0.0,0.009600000000000001,0.04458280512848043,863.4848993187343
347.0,0.0,0.009600000000000001,0.04456759188454683,863.0568252698204
348.0,0.0,0.009600000000000001,0.04455238383191489,862.6289634393153
349.0,0.0,0.009600000000000001,0.04453718096881319,862.2013137220113
350.0,0.0,0.009600000000000001,0.04452198329347086,861.7738760127531
351.0,0.0,0.009600000000000001,0.04450679080411764,861.3466502064372
352.0,0.0,0.009600000000000001,0.04449160349898388,860.919636198014
353.0,0.0,0.009600000000000001,0.044476421376300555,860.4928338824814
354.0,0.0,0.009600000000000001,0.044461244434299246,860.0662431548935
355.0,0.0,0.009600000000000001,0.04444607267121208,859.6398639103555
356.0,0.0,0.009600000000000001,0.044430906085271844,859.2136960440243
357.0,0.0,0.009600000000000001,0.04441574467471191,858.7877394511087
358.0,0.0,0.009600000000000001,0.04440058843776626,858.3619940268696
359.0,0.0,0.009600000000000001,0.04438543737266948,857.93645966662
360.0,0.0,0.009600000000000001,0.04437029147765672,857.5111362657242
361.0,0.0,0.009600000000000001,0.04435515075096379,857.0860237196005
362.0,0.0,0.009600000000000001,0.04434001519082706,856.6611219237143
363.0,0.0,0.009600000000000001,0.04432488479548354,856.2364307735874
364.0,0.0,0.009600000000000001,0.04430975956317078,855.8119501647915
365.0,0.0,0.009600000000000001,0.044294639492126996,855.3876799929506
366.0,0.0,0.009600000000000001,0.04427952458059097,854.9636201537403
367.0,0.0,0.009600000000000001,0.044264414826802094,854.5397705428877
368.0,0.0,0.009600000000000001,0.044249310229000395,854.1161310561719
369.0,0.0,0.009600000000000001,0.04423421078542641,853.6927015894233
370.0,0.0,0.009600000000000001,0.04421911649432135,853.269482038526
371.0,0.0,0.009600000000000001,0.044204027353927026,852.8464722994106
372.0,0.0,0.009600000000000001,0.044188943362485814,852.4236722680641
373.0,0.0,0.009600000000000001,0.04417386451824074,852.0010818405236
374.0,0.0,0.009600000000000001,0.044158790819435356,851.5787009128778
375.0,0.0,0.009600000000000001,0.04414372226431386,851.1565293812664
376.0,0.0,0.009600000000000001,0.04412865885112106,850.7345671418814
377.0,0.0,0.009600000000000001,0.04411360057810237,850.3128140909655
378.0,0.0,0.009600000000000001,0.04409854744350372,849.8912701248133
379.0,0.0,0.009600000000000001,0.044083499445571724,849.4699351397724
380.0,0.0,0.009600000000000001,0.04406845658255358,849.0488090322367
381.0,0.0,0.009600000000000001,0.04405341885269706,848.6278916986565
382.0,0.0,0.009600000000000001,0.04403838625425058,848.2071830355319
383.0,0.0,0.009600000000000001,0.044023358785463054,847.7866829394139
384.0,0.0,0.009600000000000001,0.0440083364445841,847.3663913069054
385.0,0.0,0.009600000000000001,0.043993319229863895,846.94630803466
386.0,0.0,0.009600000000000001,0.043978307139553204,846.5264330193828
387.0,0.0,0.009600000000000001,0.043963300171903405,846.1067661578302
388.0,0.0,0.009600000000000001,0.04394829832516644,845.6873073468108
389.0,0.0,0.009600000000000001,0.043933301597594884,845.2680564831807
390.0,0.0,0.009600000000000001,0.043918309987441895,844.8490134638506
391.0,0.0,0.009600000000000001,0.04390332349296125,844.4301781857819
392.0,0.0,0.009600000000000001,0.043888342112407254,844.0115505459861
393.0,0.0,0.009600000000000001,0.043873365844034874,843.5931304415263
394.0,0.0,0.009600000000000001,0.04385839468609965,843.1749177695167
395.0,0.0,0.009600000000000001,0.04384342863685772,842.7569124271221
